Column1,Column2,Column3,Column4,Column5,Column6
                 Frequency                     ,S11_It0,S11_It1,S11_It2,S11_It3,S11_It4
3.904,-3.3236321,-0.3719353,-4.9732201,-4.9033212,-6.42771
3.908,-3.2306709,-0.37476278,-4.9555664,-4.8837892,-6.4388407
3.9119999,-3.1418914,-0.37730347,-4.9401031,-4.8648978,-6.448805
3.9159999,-3.057153,-0.37952303,-4.9268338,-4.8467203,-6.458131
3.9200001,-2.9763168,-0.38139337,-4.9157607,-4.8292514,-6.4673478
3.924,-2.8992403,-0.38289413,-4.9068844,-4.8124031,-6.4768913
3.928,-2.8257852,-0.38401393,-4.9002023,-4.7960209,-6.4870294
3.9319999,-2.7558084,-0.38474827,-4.8957102,-4.7799236,-6.4978209
3.9360001,-2.6891674,-0.38509766,-4.8934001,-4.7639348,-6.5091011
3.9400001,-2.6257213,-0.38507692,-4.8932612,-4.7479194,-6.5205227
3.944,-2.5653269,-0.38470354,-4.8952815,-4.7318188,-6.531619
3.948,-2.5078436,-0.38400611,-4.8994461,-4.7156565,-6.541889
3.9519999,-2.4531309,-0.38301636,-4.9057353,-4.6995337,-6.550899
3.9560001,-2.4010467,-0.38177442,-4.9141289,-4.6836145,-6.5583608
3.96,-2.3514534,-0.38032685,-4.9246019,-4.6680803,-6.5641901
3.964,-2.3042103,-0.37872297,-4.9371284,-4.6531041,-6.5685282
3.9679999,-2.2591816,-0.37701564,-4.9516761,-4.6388007,-6.5717138
3.9719999,-2.2162297,-0.3752618,-4.968213,-4.6252137,-6.5742251
3.9760001,-2.1752223,-0.37351659,-4.9867003,-4.6123,-6.5765928
3.98,-2.1360266,-0.37183814,-5.0070994,-4.5999423,-6.5793013
3.984,-2.0985128,-0.37028265,-5.029364,-4.5879661,-6.5827042
3.9879999,-2.0625545,-0.36890316,-5.0534483,-4.5761865,-6.5869532
3.9920001,-2.0280256,-0.36774951,-5.0793,-4.5644397,-6.5919712
3.9960001,-1.9948077,-0.36686973,-5.1068655,-4.5526199,-6.5974636
4,-1.9627821,-0.36630341,-5.1360833,-4.5407027,-6.6029664
4.0040002,-1.9318368,-0.36608586,-5.1668924,-4.5287507,-6.6079279
4.0079999,-1.9018605,-0.36624518,-5.1992248,-4.5168974,-6.611806
4.0120001,-1.8727518,-0.36680192,-5.2330097,-4.5053227,-6.6141689
4.0159998,-1.8444081,-0.36776935,-5.2681724,-4.4942137,-6.6147717
4.02,-1.8167381,-0.3691533,-5.3046339,-4.4837262,-6.6136013
4.0240002,-1.7896514,-0.37094795,-5.3423102,-4.4739497,-6.6108847
4.0279999,-1.7630666,-0.373145,-5.3811152,-4.4648885,-6.6070473
4.0320001,-1.7369061,-0.37572263,-5.4209578,-4.4564626,-6.6026363
4.0359998,-1.7110987,-0.37865571,-5.4617421,-4.4485229,-6.5982269
4.04,-1.6855817,-0.38190878,-5.5033701,-4.4408808,-6.5943228
4.0440001,-1.660298,-0.38544176,-5.545739,-4.4333504,-6.5912674
4.0479999,-1.6351956,-0.3892067,-5.5887425,-4.4257851,-6.5891914
4.052,-1.610231,-0.39315328,-5.6322719,-4.4181111,-6.5879942
4.0560002,-1.5853685,-0.39722575,-5.6762152,-4.410342,-6.5873666
4.0599999,-1.5605764,-0.40136611,-5.7204578,-4.402578,-6.5868558
4.0640001,-1.5358306,-0.40551387,-5.764882,-4.3949848,-6.5859542
4.0679998,-1.5111152,-0.40960884,-5.8093701,-4.3877559,-6.5841989
4.072,-1.4864197,-0.41359186,-5.8538007,-4.381078,-6.5812648
4.0760002,-1.461738,-0.41740551,-5.8980522,-4.375086,-6.5770354
4.0799999,-1.4370731,-0.42099349,-5.9420046,-4.369837,-6.5716324
4.0840001,-1.4124307,-0.42430858,-5.985534,-4.3653004,-6.5654053
4.0879998,-1.3878252,-0.42730369,-6.0285214,-4.3613587,-6.5588782
4.092,-1.3632708,-0.42994152,-6.0708467,-4.3578362,-6.552664
4.0960002,-1.3387915,-0.43219224,-6.1123921,-4.3545329,-6.5473683
4.0999999,-1.3144126,-0.43403099,-6.1530446,-4.3512698,-6.5434898
4.1040001,-1.2901642,-0.43544431,-6.1926907,-4.3479243,-6.5413463
4.1079998,-1.2660781,-0.43642719,-6.2312271,-4.3444583,-6.5410331
4.112,-1.2421911,-0.4369818,-6.2685497,-4.3409264,-6.5424171
4.1160002,-1.2185403,-0.43712142,-6.3045636,-4.3374636,-6.5451783
4.1199999,-1.1951657,-0.43686757,-6.3391793,-4.3342604,-6.5488798
4.1240001,-1.1721082,-0.43624922,-6.3723146,-4.331518,-6.553063
4.1279998,-1.1494106,-0.43530577,-6.403895,-4.3294099,-6.5573411
4.132,-1.1271151,-0.43407922,-6.4338538,-4.3280464,-6.5614913
4.1360002,-1.1052635,-0.43262139,-6.4621341,-4.3274449,-6.5655016
4.1399999,-1.0838988,-0.43098983,-6.4886875,-4.3275317,-6.5695877
4.1440001,-1.0630623,-0.42924255,-6.5134764,-4.3281573,-6.5741582
4.1479998,-1.0427928,-0.42744347,-6.5364722,-4.3291237,-6.5797498
4.152,-1.0231302,-0.42565649,-6.5576558,-4.3302295,-6.586927
4.1560001,-1.0041096,-0.42394529,-6.5770206,-4.3313146,-6.5961771
4.1599998,-0.98576581,-0.42237398,-6.5945671,-4.3322906,-6.6078113
4.164,-0.96813105,-0.42100399,-6.6103081,-4.3331647,-6.6218984
4.1680002,-0.95123303,-0.4198922,-6.6242657,-4.334036,-6.6382329
4.1719999,-0.93509907,-0.41909064,-6.636472,-4.3350786,-6.6563445
4.1760001,-0.91974889,-0.41864743,-6.6469678,-4.3365017,-6.6755613
4.1799998,-0.90520459,-0.41860118,-6.6558019,-4.3385088,-6.6950982
4.184,-0.89147875,-0.41898603,-6.6630311,-4.3412528,-6.7141726
4.1880002,-0.87858487,-0.41982492,-6.6687228,-4.3448016,-6.7321184
4.1919999,-0.86652924,-0.42113374,-6.6729473,-4.3491277,-6.7484774
4.1960001,-0.85531569,-0.42291878,-6.6757831,-4.3541113,-6.7630593
4.1999998,-0.84494352,-0.42517686,-6.6773141,-4.3595634,-6.7759417
4.204,-0.83540876,-0.42789507,-6.6776283,-4.3652688,-6.7874281
4.2080002,-0.82670232,-0.43105268,-6.6768159,-4.3710307,-6.7979539
4.2119999,-0.818811,-0.43461765,-6.6749733,-4.3767167,-6.8079716
4.2160001,-0.81171905,-0.43855332,-6.6721961,-4.3822839,-6.817823
4.2199998,-0.80540317,-0.44281234,-6.6685833,-4.3877948,-6.8276345
4.224,-0.7998416,-0.44734167,-6.6642337,-4.3934042,-6.8372408
4.2280002,-0.79500416,-0.45208173,-6.6592457,-4.3993296,-6.8461634
4.2319999,-0.79085853,-0.45697012,-6.6537165,-4.405806,-6.8536329
4.2360001,-0.78736908,-0.46193922,-6.6477434,-4.4130395,-6.8586659
4.2399998,-0.78449828,-0.46691895,-6.6414208,-4.4211639,-6.8601734
4.244,-0.78220214,-0.47184003,-6.6348391,-4.4302149,-6.8570808
4.2480001,-0.78043766,-0.47663402,-6.6280876,-4.440123,-6.8484401
4.2519999,-0.77915614,-0.48123347,-6.6212505,-4.4507313,-6.833505
4.256,-0.77830908,-0.48557423,-6.6144092,-4.4618338,-6.8117579
4.2600002,-0.77784324,-0.48959884,-6.6076378,-4.4732156,-6.7828809
4.2639999,-0.77770692,-0.49325353,-6.6010101,-4.4847107,-6.7466747
4.2680001,-0.777846,-0.49649358,-6.5945903,-4.496242,-6.7029557
4.2719998,-0.778204,-0.49928262,-6.5884397,-4.5078442,-6.6514375
4.276,-0.77872571,-0.5015938,-6.5826138,-4.5196608,-6.5916556
4.2800002,-0.77935423,-0.50340745,-6.5771618,-4.5319329,-6.5229383
4.2839999,-0.78003305,-0.50471759,-6.5721265,-4.544949,-6.4444451
4.2880001,-0.78070973,-0.50552768,-6.5675467,-4.5589992,-6.3552812
4.2919998,-0.78132851,-0.50585108,-6.5634535,-4.574322,-6.2546699
4.296,-0.78183586,-0.50571378,-6.5598727,-4.5910696,-6.1421522
4.3000002,-0.78218284,-0.50514764,-6.5568239,-4.6092861,-6.0177767
4.3039999,-0.78231965,-0.50419799,-6.5543208,-4.6289137,-5.8822407
4.3080001,-0.78220091,-0.50291648,-6.5523706,-4.6498195,-5.7369478
4.3119998,-0.78178446,-0.50136329,-6.5509767,-4.6718413,-5.583973
4.316,-0.78102989,-0.49960259,-6.550135,-4.6948419,-5.4259348
4.3200002,-0.77990213,-0.49770528,-6.5498355,-4.7187525,-5.2657924
4.3239999,-0.77836918,-0.49574696,-6.5500651,-4.7436113,-5.1066296
4.3280001,-0.77640392,-0.49380232,-6.5508033,-4.7695726,-4.9514192
4.3319998,-0.77398357,-0.49194717,-6.5520265,-4.7968862,-4.8028329
4.336,-0.77108937,-0.49025841,-6.5537048,-4.8258539,-4.6630946
4.3400002,-0.76770848,-0.48880737,-6.5558046,-4.8567754,-4.5338927
4.3439999,-0.76383235,-0.48766287,-6.5582901,-4.8898754,-4.4163519
4.348,-0.75945692,-0.48688866,-6.5611188,-4.9252459,-4.3110543
4.3520002,-0.75458441,-0.48654045,-6.5642459,-4.9628012,-4.2180899
4.3559999,-0.74922073,-0.48666652,-6.5676245,-5.0022666,-4.1371608
4.3600001,-0.7433775,-0.48730647,-6.5712047,-5.0431883,-4.0676744
4.3639998,-0.73707102,-0.48849082,-6.5749323,-5.0849826,-4.0088599
4.368,-0.73032102,-0.49023827,-6.5787534,-5.1270001,-3.9598645
4.3720002,-0.72315381,-0.49255756,-6.5826115,-5.1686009,-3.9198403
4.3759999,-0.71559877,-0.49544718,-6.5864514,-5.2092287,-3.888005
4.3800001,-0.70768674,-0.49889207,-6.5902144,-5.2484625,-3.8636693
4.3839998,-0.69945675,-0.50286817,-6.5938427,-5.2860438,-3.8462362
4.388,-0.69094817,-0.50733992,-6.5972809,-5.3218741,-3.8351815
4.3920002,-0.68220291,-0.51226314,-6.600471,-5.3559788,-3.8300124
4.3959999,-0.67326667,-0.51758228,-6.6033587,-5.3884508,-3.8302248
4.4000001,-0.66418611,-0.52323509,-6.6058925,-5.4193969,-3.8352598
4.4039998,-0.65501031,-0.52915037,-6.6080185,-5.448879,-3.8444863
4.408,-0.64578951,-0.53525269,-6.6096914,-5.4768823,-3.8571891
4.4120002,-0.63657389,-0.54146152,-6.6108651,-5.5033137,-3.8726003
4.4159999,-0.62741533,-0.54769354,-6.611499,-5.5280223,-3.8899391
4.4200001,-0.61836487,-0.55386416,-6.6115551,-5.5508501,-3.9084699
4.4239998,-0.60947286,-0.55988935,-6.6109995,-5.571679,-3.9275709
4.428,-0.60078837,-0.56568726,-6.6098049,-5.5904942,-3.9467819
4.4320002,-0.59236138,-0.57118013,-6.6079472,-5.6074162,-3.9658525
4.4359999,-0.58423795,-0.57629541,-6.6054071,-5.6227056,-3.9847426
4.4400001,-0.57646289,-0.58096852,-6.602171,-5.6367464,-4.0036048
4.4439998,-0.56907838,-0.58514188,-6.5982307,-5.6499907,-4.0227277
4.448,-0.56212591,-0.58877111,-6.5935841,-5.6628869,-4.0424681
4.4520001,-0.55564124,-0.59182095,-6.5882328,-5.6758154,-4.0631653
4.4559999,-0.5496583,-0.59426687,-6.5821856,-5.689018,-4.085065
4.46,-0.54420767,-0.59609969,-6.5754553,-5.7025703,-4.1082611
4.4640002,-0.5393156,-0.5973221,-6.5680616,-5.7163736,-4.1326628
4.4679999,-0.53500468,-0.59794832,-6.5600269,-5.7301879,-4.1579988
4.4720001,-0.53129467,-0.59800797,-6.5513805,-5.7436929,-4.1838576
4.4759998,-0.52819914,-0.59754094,-6.5421559,-5.7565641,-4.2097458
4.48,-0.52572933,-0.5966011,-6.5323899,-5.7685521,-4.2351783
4.4840002,-0.5238899,-0.59525065,-6.5221238,-5.7795351,-4.2597603
4.4879999,-0.52268328,-0.59356184,-6.511403,-5.7895607,-4.2832629
4.4920001,-0.52210587,-0.59161513,-6.5002761,-5.7988345,-4.30566
4.4959998,-0.52215049,-0.58949711,-6.4887944,-5.8076779,-4.3271509
4.5,-0.52280511,-0.58729953,-6.4770105,-5.8164611,-4.3481198
4.5040002,-0.52405333,-0.58511438,-6.4649804,-5.825524,-4.3690759
4.5079999,-0.5258739,-0.58303884,-6.4527618,-5.8350956,-4.3905683
4.5120001,-0.52824175,-0.5811641,-6.4404112,-5.8452442,-4.4130886
4.5159998,-0.53112885,-0.57958141,-6.4279888,-5.8558573,-4.4369863
4.52,-0.53450183,-0.57837768,-6.415553,-5.8666547,-4.4624088
4.5240002,-0.53832352,-0.57763217,-6.403163,-5.8772469,-4.4892737
4.5279999,-0.54255427,-0.5774151,-6.3908759,-5.8872127,-4.5172807
4.5320001,-0.54715063,-0.57778908,-6.3787493,-5.8961899,-4.5459632
4.5359998,-0.55206618,-0.57880571,-6.3668395,-5.9039494,-4.5747741
4.54,-0.55725101,-0.58050376,-6.355199,-5.9104469,-4.6031785
4.5440001,-0.56265554,-0.58290961,-6.3438798,-5.9158417,-4.6307548
4.5479999,-0.56822481,-0.58603633,-6.3329311,-5.9204637,-4.657277
4.552,-0.57390528,-0.58988498,-6.3223979,-5.924752,-4.6827575
4.5560002,-0.57964052,-0.59444002,-6.3123249,-5.9291738,-4.7074563
4.5599999,-0.58537303,-0.59967385,-6.3027517,-5.9341289,-4.7318313
4.5640001,-0.59104701,-0.60554487,-6.2937133,-5.9398815,-4.7564728
4.5679998,-0.59660529,-0.61199948,-6.2852427,-5.946518,-4.7819902
4.572,-0.60199152,-0.61897104,-6.2773671,-5.9539363,-4.8089193
4.5760002,-0.60715089,-0.62638293,-6.270112,-5.9618822,-4.8376161
4.5799999,-0.61203029,-0.63414972,-6.2634969,-5.9700197,-4.8682075
4.5840001,-0.61657807,-0.64217527,-6.2575359,-5.9779993,-4.9005613
4.5879998,-0.6207459,-0.65036146,-6.2522412,-5.9855507,-4.9343123
4.592,-0.62448805,-0.65860302,-6.2476181,-5.9925376,-4.9689311
4.5960002,-0.62776191,-0.66679226,-6.2436691,-5.9989835,-5.0038165
4.5999999,-0.63052836,-0.67482283,-6.2403899,-6.0050649,-5.0384144
4.6040001,-0.63275408,-0.6825907,-6.2377733,-6.0110574,-5.0723166
4.6079998,-0.63440941,-0.68999608,-6.2358088,-6.0172672,-5.1053562
4.612,-0.63546906,-0.69694442,-6.2344774,-6.0239464,-5.13764
4.6160002,-0.63591391,-0.70335068,-6.2337583,-6.0312217,-5.1695419
4.6199999,-0.63572859,-0.70914144,-6.2336265,-6.0390543,-5.2016515
4.6240001,-0.63490484,-0.71425331,-6.2340526,-6.0472328,-5.2346708
4.6279998,-0.63343991,-0.71863926,-6.235003,-6.0554069,-5.2693009
4.632,-0.6313358,-0.72226535,-6.2364389,-6.0631586,-5.3061162
4.6360002,-0.62860175,-0.72511527,-6.2383196,-6.0700936,-5.3454705
4.6399999,-0.62524949,-0.72718943,-6.2406016,-6.0759233,-5.3874345
4.6440001,-0.62130077,-0.72850212,-6.2432365,-6.0805423,-5.4317819
4.6479998,-0.61677796,-0.72908847,-6.2461736,-6.0840563,-5.4780263
4.652,-0.61171444,-0.72899557,-6.2493609,-6.0867685,-5.5255112
4.6560001,-0.60614164,-0.72829035,-6.2527428,-6.089127,-5.5735223
4.6599998,-0.60010063,-0.72705023,-6.2562626,-6.0916343,-5.6214296
4.664,-0.59363553,-0.72536541,-6.2598626,-6.0947439,-5.6688025
4.6680002,-0.5867931,-0.72333882,-6.2634825,-6.0987703,-5.715501
4.6719999,-0.57962446,-0.72107991,-6.267064,-6.1038227,-5.7617147
4.6760001,-0.57218515,-0.71870575,-6.2705464,-6.1097852,-5.8079411
4.6799998,-0.56453055,-0.7163364,-6.2738718,-6.1163426,-5.854907
4.684,-0.5567199,-0.71409489,-6.2769801,-6.1230517,-5.9034426
4.6880002,-0.54881257,-0.71210384,-6.2798154,-6.129441,-5.9543408
4.6919999,-0.54087101,-0.71048118,-6.2823211,-6.1351168,-6.0082174
4.6960001,-0.53295654,-0.70933939,-6.2844448,-6.1398588,-6.0654016
4.6999998,-0.5251315,-0.70878522,-6.2861366,-6.1436788,-6.1258665
4.704,-0.51745775,-0.70891323,-6.2873476,-6.1468225,-6.1892332
4.7080002,-0.50999532,-0.70980855,-6.2880347,-6.1497275,-6.2548235
4.7119999,-0.50280377,-0.71154212,-6.2881589,-6.1529377,-6.3217751
4.7160001,-0.49594159,-0.71416881,-6.2876834,-6.1569891,-6.389191
4.7199998,-0.48946122,-0.71772991,-6.2865777,-6.1622973,-6.4562986
4.724,-0.48341753,-0.72224838,-6.2848161,-6.1690736,-6.5225977
4.7280002,-0.47785892,-0.72772893,-6.2823796,-6.1772796,-6.587952
4.7319999,-0.47283124,-0.73416175,-6.2792499,-6.1866376,-6.6526242
4.7360001,-0.4683771,-0.74151467,-6.2754197,-6.1966908,-6.7172259
4.7399998,-0.46453334,-0.74974152,-6.2708848,-6.2069066,-6.782601
4.744,-0.46133425,-0.75877863,-6.2656465,-6.216795,-6.849664
4.7480001,-0.45880869,-0.7685444,-6.2597128,-6.2260271,-6.9192137
4.7519999,-0.45698034,-0.77894448,-6.2530977,-6.2345131,-6.9917596
4.756,-0.4558684,-0.78987091,-6.2458196,-6.2424331,-7.0673935
4.7600002,-0.45548662,-0.80120385,-6.2379024,-6.2502103,-7.1457278
4.7639999,-0.45584215,-0.81281484,-6.229378,-6.2584221,-7.2259098
4.7680001,-0.4569389,-0.82456907,-6.2202792,-6.2676866,-7.3067195
4.7719998,-0.45877369,-0.83632536,-6.2106464,-6.278528,-7.3867316
4.776,-0.46133739,-0.84794379,-6.2005241,-6.2912676,-7.464526
4.7800002,-0.4646171,-0.85928465,-6.1899598,-6.3059523,-7.5388935
4.7839999,-0.46859342,-0.87021177,-6.1790048,-6.3223424,-7.6090148
4.7880001,-0.47323931,-0.88059716,-6.1677134,-6.339959,-7.6745578
4.7919998,-0.47852489,-0.89032355,-6.1561443,-6.3581834,-7.7356725
4.796,-0.4844155,-0.89928513,-6.1443565,-6.3763929,-7.7928908
4.8000002,-0.49086857,-0.90739356,-6.1324123,-6.3940923,-7.8469267
4.8039999,-0.49783971,-0.91457534,-6.1203736,-6.411025,-7.8984349
4.8080001,-0.50527734,-0.92077866,-6.1083045,-6.4272283,-7.9477655
4.8119998,-0.51312648,-0.92597204,-6.0962695,-6.4430198,-7.9947641
4.816,-0.52132844,-0.93014639,-6.084331,-6.4589158,-8.0386575
4.8200002,-0.52982248,-0.93331445,-6.0725534,-6.4755003,-8.0780548
4.8239999,-0.5385397,-0.93551182,-6.0609975,-6.4932686,-8.1110687
4.8280001,-0.54741428,-0.93679705,-6.0497246,-6.5124771,-8.1355475
4.8319998,-0.55637436,-0.93724839,-6.0387935,-6.5330352,-8.1493798
4.836,-0.56534712,-0.93696512,-6.0282587,-6.5544634,-8.1508125
4.8400002,-0.57425945,-0.93606344,-6.0181753,-6.5759136,-8.1387215
4.8439999,-0.58303811,-0.93467497,-6.0085922,-6.5962662,-8.1127651
4.848,-0.59160688,-0.93294423,-5.9995563,-6.6142758,-8.0733962
4.8520002,-0.5998927,-0.9310265,-5.9911111,-6.6287258,-8.0217121
4.8559999,-0.60782458,-0.92908384,-5.9832943,-6.6385684,-7.9591939
4.8600001,-0.61533056,-0.92728146,-5.9761404,-6.6430021,-7.8873948
4.8639998,-0.62234463,-0.92578435,-5.9696798,-6.6414733,-7.8076369
4.868,-0.62880126,-0.92475619,-5.9639361,-6.6335912,-7.7207919
4.8720002,-0.63464135,-0.92435477,-5.9589312,-6.618979,-7.6271778
4.8759999,-0.63980789,-0.92472914,-5.9546789,-6.597104,-7.5265948
4.8800001,-0.64425041,-0.92601669,-5.951188,-6.5671243,-7.418476
4.8839998,-0.64792515,-0.92834029,-5.9484643,-6.5278149,-7.3021331
4.888,-0.65079237,-0.93180671,-5.9465041,-6.4776016,-7.1770351
4.8920002,-0.65282161,-0.9365035,-5.9453005,-6.4147195,-7.0430562
4.8959999,-0.65398636,-0.94249964,-5.9448443,-6.3374757,-6.9006533
4.9000001,-0.65426994,-0.94984111,-5.9451155,-6.2445827,-6.7509178
4.9039998,-0.65366413,-0.95855152,-5.9460896,-6.1354783,-6.5955046
4.908,-0.6521649,-0.96863178,-5.9477383,-6.0105661,-6.4364532
4.9120002,-0.64977943,-0.98005691,-5.9500282,-5.8713115,-6.2759423
4.9159999,-0.64652192,-0.99278115,-5.9529198,-5.7201655,-6.1160301
4.9200001,-0.64241446,-1.0067343,-5.9563692,-5.5603429,-5.9584262
4.9239998,-0.63748625,-1.0218224,-5.9603265,-5.3954916,-5.8043343
4.928,-0.63177494,-1.037933,-5.9647387,-5.2293394,-5.6543806
4.9320002,-0.62532522,-1.0549324,-5.9695476,-5.0653678,-5.5086359
4.9359999,-0.61818803,-1.0726705,-5.9746917,-4.9065673,-5.3667239
4.9400001,-0.61042147,-1.0909803,-5.9801062,-4.755302,-5.2279834
4.9439998,-0.60208789,-1.1096853,-5.9857215,-4.6132556,-5.0916718
4.948,-0.59325768,-1.1285989,-5.9914691,-4.4814821,-4.9571645
4.9520001,-0.58400294,-1.14753,-5.9972729,-4.3605015,-4.8241147
4.9559999,-0.57440109,-1.1662847,-6.0030587,-4.2504357,-4.6925572
4.96,-0.56453418,-1.184672,-6.0087511,-4.1511488,-4.5629328
4.9640002,-0.55448516,-1.2025077,-6.0142735,-4.062366,-4.4360304
4.9679999,-0.54433903,-1.2196179,-6.0195471,-3.9837561,-4.312864
4.9720001,-0.53418244,-1.2358429,-6.0244976,-3.9149783,-4.194515
4.9759998,-0.52410352,-1.2510426,-6.0290488,-3.8556845,-4.0819514
4.98,-0.51418888,-1.2650979,-6.0331291,-3.8054794,-3.9758784
4.9840002,-0.50452422,-1.2779147,-6.0366664,-3.7638807,-3.8766288
4.9879999,-0.4951947,-1.289427,-6.0395939,-3.7302576,-3.7841081
4.9920001,-0.48628299,-1.2995987,-6.041848,-3.7038076,-3.6978122
4.9959998,-0.47786841,-1.3084247,-6.0433704,-3.6835508,-3.6169036
5,-0.47002859,-1.3159309,-6.0441057,-3.6683714,-3.5403424
